5.779725839004721047e-03,2.065881385016869829e-03,5.349002383063425868e-03,2.653318704008097474e-03,6.995498412618081363e-03,3.129072531109986822e-03,3.128873577064777804e-03,2.721137678147772521e-03,1.322670272711875920e-02,3.660847917955464305e-03,5.393849107776649623e-03,1.138972680179824691e-02,3.622122337678811317e-03,1.719027293626181237e-03,1.887452986892711832e-03,6.280006773154517274e-03,3.187363958255734660e-03,1.768152532533738509e-03,8.051427154871794098e-03,2.503446413178137854e-03,9.142394245386639695e-02,8.002919382462888448e-03,3.968500844618758419e-03,5.116131480843455655e-03,3.074305120661268570e-03,3.079775548572875801e-03,1.950078644119432759e-03,5.616839649439946472e-03,3.313924672958839038e-03,2.999389940067475994e-03,2.160362666825235960e-03,3.550935383549256447e-03
7.570017295136013133e-04,5.250508923620517826e-03,4.982274161955738394e-04,6.877259787004285675e-04,5.680287297020428661e-04,7.556822719753279261e-04,3.558594939736119426e-04,3.658928405586325035e-04,4.525127166631711024e-04,4.929157567141503448e-04,8.244568631713852097e-03,1.132178774519822153e-03,5.811083674283223531e-04,1.254711588814382602e-03,5.141679192355836465e-04,7.026747640176501724e-04,5.316498310340278663e-04,4.352179957841583683e-04,6.304061337264842482e-03,6.667867062157849028e-04,5.615555490588615677e-04,7.972805401453320366e-04,1.777202491372518178e+00,8.272295164244839773e-04,4.050638073664560197e-04,3.316504498435884430e-04,1.397236081317866641e-02,5.134468779942587963e-02,9.705404117086671462e-04,4.037309115710069232e-04,1.154682007008212778e-03,9.811807685212020885e-04
1.034143175256410467e-03,9.716094843556009972e-04,9.611999795985151900e-04,9.850804623650472307e-04,9.561692896187587573e-04,9.875134656072870765e-04,9.629676575674765010e-04,9.554083458265865900e-04,1.033476019824561233e-03,9.593663966700400388e-04,1.005063357425775659e-03,9.684145395445352585e-04,9.957123410458839675e-04,9.392022017037787718e-04,9.639029328238864821e-04,9.804657419095817554e-04,9.560452720748989454e-04,9.514255091869095338e-04,9.787741459919025583e-04,9.984856680364372766e-04,9.537344762213222776e-04,9.686495227125507899e-04,1.013548697078272458e-03,9.698960335323888191e-04,9.448551917982459924e-04,9.683666172672078520e-04,9.567880499190284122e-04,9.665803568353575730e-04,9.425626718589747918e-04,9.475000301821863858e-04,9.685312368927119497e-04,9.807035430668016845e-04
1.280318402986294849e-03,1.864144200010310962e-02,6.442863833368253808e-04,8.001220859782795167e-04,8.953518623491823645e-04,8.381156827122818436e-04,5.637372456003563771e-04,4.857523679597477344e-04,7.644025650100218054e-04,7.848965713140190845e-04,1.057248496718218682e-02,1.291566384998411475e-03,1.044621695292691395e-03,1.427213924217319956e-03,8.012121139177217580e-04,1.094097248727032715e-03,7.191573582419837117e-04,7.726798357395124996e-04,7.183396371507078451e-03,1.119347172199629259e-03,7.271418010455441830e-04,1.536848513179344018e-03,1.461104685184006158e+00,8.898210045186894087e-04,6.672144010422872279e-04,5.417769914328672250e-04,3.350753791121650199e-02,1.007114117829514821e-01,1.996295285371711432e-03,7.407684793528082536e-04,2.058322865457777075e-03,9.190509154943630760e-04
1.152377143731444283e-03,1.013592240543184555e-03,1.010395651460864073e-03,1.058786332469636169e-03,1.037444551531714176e-03,1.087875443319837954e-03,1.014843617334683021e-03,1.001970553036436989e-03,1.153831342958839623e-03,9.962826719973013646e-04,1.047384971170715840e-03,1.017813031322537453e-03,1.048494281619433578e-03,9.881029300067472113e-04,1.016578896309041496e-03,1.031458707469635463e-03,1.004774255522942160e-03,9.854672033839406188e-04,1.074706416865721988e-03,1.057936487037787043e-03,9.963509195614038156e-04,1.026773485239540745e-03,1.102269976639675721e-03,1.028353187516869299e-03,9.771797719433199247e-04,1.019020879800944159e-03,1.001374601322536874e-03,1.007007226002024688e-03,9.849783624628878978e-04,9.797642891126851199e-04,1.023280698299594907e-03,1.055340313572873927e-03
4.164678168937165255e-04,9.131769484091991837e-03,2.766861171844567455e-04,3.517562761866779093e-04,3.329088792519531242e-04,3.439994633303734145e-04,2.831435607699002107e-04,1.771853507889529307e-04,2.783323160904080298e-04,2.902709290704103646e-04,1.030913154304377057e-02,5.735748670846968836e-04,3.153335514040328373e-04,6.976267333209868523e-04,3.048391597133350049e-04,4.267458296192110242e-04,2.490020617821220739e-04,4.870922185920560817e-04,6.243354533470622282e-03,3.673261008200359810e-04,3.215297768252856612e-04,4.105965432211135420e-04,1.818363235810139145e+00,4.352158884778311015e-04,2.707078147844669690e-04,2.704847825969714198e-04,1.211276945470500695e-02,7.217333261837355352e-02,1.408737503180902510e-03,2.832306606799534919e-04,6.425802713954897579e-04,4.782129282613019122e-04
1.094756392570850291e-03,9.970613687280702533e-04,9.845106612921727864e-04,1.027217360495951207e-03,9.948254404453442216e-04,1.037749029318488312e-03,9.948054255533066506e-04,9.837952552834007373e-04,1.105804451413630596e-03,9.825568892071520188e-04,1.049394371572200026e-03,9.888398530465585586e-04,1.032196673846153771e-03,9.780475967105261605e-04,9.933511778340085429e-04,1.010157936737517007e-03,9.724370259682857225e-04,9.679012765924420534e-04,1.017786002796895869e-03,1.040805199986504686e-03,9.742286634952765671e-04,1.002213906312416237e-03,1.063317432280701941e-03,1.007823410762482760e-03,9.682242248110659814e-04,9.995490941767885135e-04,9.816220916801620799e-04,9.870692164271254940e-04,9.681017513663958251e-04,9.695407536234808580e-04,9.983759052395414432e-04,1.028225130954790213e-03
3.206978494955896450e-04,2.981329691365940202e-03,1.507288486983710592e-04,1.769155349656421883e-04,2.337596119744945675e-04,2.427690540419925262e-04,1.280555278837631431e-04,1.156852631685235548e-04,2.090466354420858627e-04,1.902277459033993286e-04,1.618474052236152511e-02,2.303194476017828289e-04,2.140795174146084404e-04,4.849927392934392460e-04,2.171300505114314122e-04,3.526117266490502462e-04,1.835342844953158771e-04,2.217589913114420184e-04,7.355016482521924137e-03,3.492268767686500935e-04,1.796577017311950207e-04,3.821299475351876140e-04,1.854307306948830725e+00,1.786899442855757541e-04,1.852910768685168941e-04,1.523822069605812739e-04,1.380828750928913759e-02,9.480040136583431365e-02,8.520198507087130843e-04,1.748990266778811570e-04,9.507378457426400933e-04,1.906276848436723481e-04
9.806144997435892706e-04,9.395689840283402575e-04,9.360339661167343169e-04,9.497254695344133080e-04,9.372824924932523453e-04,9.588588925236165780e-04,9.281496471457498232e-04,9.355623968016197993e-04,9.620911790013489959e-04,9.346532202597839607e-04,9.494802481106610816e-04,9.379630640418348689e-04,9.502355100674769826e-04,9.361793133535760338e-04,9.339100685829960884e-04,9.458025090080963418e-04,9.309884100573553650e-04,9.327935707118758819e-04,9.406766357591090852e-04,9.412995761842108452e-04,9.285183528508772358e-04,9.332230811437243955e-04,9.662989271390011892e-04,9.420337445006747579e-04,9.276087138866393779e-04,9.420190485796221987e-04,9.327298804082319750e-04,9.373318039473683277e-04,9.331335577699056191e-04,9.284404596457484322e-04,9.428781323582999599e-04,9.541426362449396004e-04
3.310732849174141310e-04,3.383141676782489091e-03,2.009899473204019692e-04,2.256240108788686678e-04,2.535812181181107687e-04,2.461294029351681831e-04,1.934222348531107060e-04,1.413176039252125892e-04,2.317269399442565398e-04,2.597167600857248340e-04,1.321941565513960401e-02,2.730844312513649032e-04,2.127954263902951944e-04,2.966521420136398936e-04,1.865887634354942482e-04,4.979344697707776234e-04,1.747958829773105130e-04,4.202538658844648129e-04,1.309558487477683296e-02,3.039533090222381185e-04,2.678365898340842187e-04,5.244255829233801600e-04,1.865470288760109341e+00,2.200463959602286354e-04,1.979215549480937086e-04,2.229063583317272292e-04,5.748929410203228868e-03,7.303455718105048011e-02,1.409205893636994011e-03,2.457601242349617601e-04,7.855877356246908534e-04,2.186490404544740940e-04
9.309904900607284635e-04,9.163768170209181472e-04,9.153228925168688853e-04,9.188859824831308032e-04,9.140958644466936657e-04,9.247992131140349032e-04,9.080423606106613043e-04,9.099794429251008895e-04,9.283930038292845591e-04,9.154647475708507657e-04,9.313357294939272196e-04,9.146585096052629871e-04,9.242137709446691159e-04,9.128180095816468102e-04,9.146720441767879333e-04,9.198796322570851943e-04,9.124696638630224507e-04,9.142489424662616007e-04,9.208230785627533922e-04,9.159906279149793336e-04,9.110491437415650217e-04,9.095676730533061366e-04,9.300248137010793878e-04,9.160854895883939909e-04,9.112253827800277173e-04,9.180110550168693595e-04,9.133085167543860718e-04,9.171906269264506594e-04,9.120272932827256209e-04,9.112361685829958174e-04,9.167498736909584622e-04,9.231402752800281844e-04
7.397515474555929832e-04,2.845300922059943848e-03,3.448469634545457425e-04,4.061853025863874120e-04,4.441593043287343193e-04,3.795820924924720135e-04,2.975760783289882862e-04,2.514978454916891879e-04,4.157366076144487104e-04,4.191057063174599977e-04,3.803356919622775251e-02,7.024400190543188087e-04,4.583246232333946591e-04,1.285275774791539306e-03,4.013454052578728330e-04,6.644360055622805820e-04,3.190232507943026275e-04,5.137835122204557989e-04,2.862613342519063769e-02,6.989789777511112509e-04,3.775388918322022339e-04,7.493139316416560060e-04,1.663576730400483816e+00,4.566773465275452163e-04,3.795192404508955595e-04,3.595023699095296985e-04,9.599896446186726578e-03,1.291554057153910806e-01,1.413913441480262219e-03,3.085358969291758686e-04,1.240698354280074175e-03,5.325152201784262790e-04
9.796907962179492863e-04,9.364645388798914722e-04,9.396632740856945484e-04,9.443644659952760579e-04,9.423430277597841633e-04,9.513835023582993631e-04,9.236767384750338471e-04,9.274081999527668090e-04,9.662687754554656269e-04,9.379133242543857829e-04,9.439744498448041869e-04,9.311715050202432412e-04,9.494175223650471937e-04,9.279163771896087407e-04,9.305258771929825028e-04,9.410558191531718294e-04,9.304714794062078631e-04,9.303844456039144731e-04,9.626661536032391116e-04,9.471977012753039857e-04,9.277484868151149614e-04,9.273409762179489479e-04,9.733199639608640895e-04,9.386289585323886065e-04,9.326792928137652653e-04,9.425830585020240644e-04,9.314486550438590834e-04,9.376474025033732992e-04,9.339951379284763301e-04,9.243197043252360983e-04,9.415688183738192812e-04,9.568301369095818555e-04
2.404704568906428932e-04,2.271909215227597371e-03,8.421257949820280071e-05,1.225265607352881434e-04,1.340621222326288629e-04,1.381134341083244121e-04,6.357745460127542446e-05,4.995273674317116195e-05,1.148014005107410144e-04,8.636340632137463088e-05,9.687139231291153757e-03,2.610342832941995629e-04,1.281844032131282147e-04,2.810752188239274991e-04,1.355162768044015789e-04,3.307503612130143497e-04,8.643546560269316833e-05,1.446613368294486402e-04,4.196338867998009384e-03,2.811764138966377810e-04,9.161791613666457786e-05,2.995003809066584441e-04,1.935273830998932798e+00,1.557195572471501885e-04,1.031839908505007605e-04,7.000433690521851529e-05,6.529373042352297658e-03,9.908709943651175522e-02,3.433990900551688171e-04,6.655154979794892828e-05,3.715274770466939452e-04,1.938460524517075692e-04
9.220514908839401707e-04,9.098218478508777237e-04,9.101034227901484827e-04,9.124990699392705133e-04,9.062181682017543668e-04,9.203390245647773485e-04,9.049611112719297377e-04,9.059571982658566267e-04,9.182523533738191825e-04,9.088383176450737927e-04,9.151393633400815809e-04,9.120305615553303200e-04,9.126281856275304544e-04,9.043069273583001890e-04,9.091134905566810188e-04,9.106480405870450226e-04,9.082259044669368109e-04,9.087040268758433265e-04,9.107932759885290332e-04,9.144100956410257473e-04,9.072289261032387420e-04,9.075837587854252266e-04,9.154509333906874933e-04,9.093601251113356872e-04,9.064271585728738128e-04,9.106411065418354780e-04,9.090898930566800084e-04,9.092793088900134272e-04,9.072141416666666160e-04,9.059004144062077647e-04,9.093819738798919992e-04,9.145832094770579412e-04
6.545990855904530855e-04,2.275790404765780112e-03,2.584984678559288751e-04,3.216202794825663222e-04,4.529170649100236999e-04,4.696829412423627172e-04,2.710409119046288014e-04,2.171500547990808474e-04,3.187935393783124629e-04,3.299421258089072981e-04,3.124450715224816322e-02,4.852306228643164538e-04,4.310515268239467211e-04,6.671182636943820497e-04,3.192730489737884213e-04,5.119950168357849428e-04,3.286850139472537809e-04,2.628323645656324638e-04,2.268316887201343723e-02,7.853031331739060384e-04,3.169341661858448688e-04,7.744812808487390541e-04,1.807904631138983698e+00,3.433754832598334477e-04,2.873702156703987574e-04,2.276168244948062881e-04,3.813696463439202738e-02,4.925534103310456879e-02,3.770305543630766976e-04,2.654100113420276266e-04,1.451829609717390692e-03,3.773578510080041770e-04
